year,month,day,hour,day_of_week,Temperature (C)
2015,8,27,13,3,31.03888888888889
2015,8,27,14,3,32.0611111111111
2015,8,27,15,3,32.00555555555556
2015,8,27,16,3,30.95
2015,8,27,17,3,27.68333333333333
2015,8,27,18,3,23.200000000000003
2015,8,27,19,3,22.127777777777776
2015,8,27,20,3,21.06666666666667
2015,8,27,21,3,21.16111111111111
2015,8,27,22,3,18.35555555555556
2015,8,27,23,3,19.327777777777783
2015,8,28,0,4,18.73888888888889
2015,8,28,1,4,18.75
2015,8,28,2,4,17.66111111111111
2015,8,28,3,4,16.95555555555556
2015,8,28,4,4,17.200000000000003
2015,8,28,5,4,18.8
2015,8,28,6,4,22.061111111111103
2015,8,28,7,4,24.95555555555556
2015,8,28,8,4,27.22222222222222
2015,8,28,9,4,28.938888888888894
2015,8,28,10,4,31.06666666666667
2015,8,28,11,4,32.17777777777778
2015,8,28,12,4,32.72222222222222
2015,8,28,13,4,32.733333333333334
2015,8,28,14,4,33.75
2015,8,28,15,4,32.88333333333333
2015,8,28,16,4,32.21666666666667
2015,8,28,17,4,29.86111111111111
2015,8,28,18,4,24.416666666666668
2015,8,28,19,4,22.73333333333333
2015,8,28,20,4,21.64444444444444
2015,8,28,21,4,20.89444444444445
2015,8,28,22,4,20.00555555555556
2015,8,28,23,4,19.422222222222217
2015,8,29,0,5,19.01111111111111
2015,8,29,1,5,18.28888888888889
2015,8,29,2,5,17.783333333333335
2015,8,29,3,5,17.883333333333333
2015,8,29,4,5,17.17777777777778
2015,8,29,5,5,20.794444444444448
2015,8,29,6,5,23.46111111111112
2015,8,29,7,5,27.577777777777776
2015,8,29,8,5,29.822222222222223
2015,8,29,9,5,31.022222222222226
2015,8,29,10,5,32.150000000000006
2015,8,29,11,5,32.75555555555555
2015,8,29,12,5,33.77777777777778
2015,8,29,13,5,33.86666666666666
2015,8,29,14,5,34.90555555555555
2015,8,29,15,5,33.84444444444445
2015,8,29,16,5,33.794444444444444
2015,8,29,17,5,29.88333333333334
2015,8,29,18,5,25.39444444444444
2015,8,29,19,5,22.77777777777778
2015,8,29,20,5,22.2
2015,8,29,21,5,21.9
2015,8,2,22,6,22.10555555555556
2015,8,2,23,6,20.577777777777783
2015,8,3,0,0,20.566666666666663
2015,8,3,1,0,20.488888888888887
2015,8,3,2,0,19.444444444444443
2015,8,3,3,0,19.53888888888889
2015,8,3,4,0,19.86111111111111
2015,8,3,5,0,19.93333333333333
2015,8,3,6,0,22.59444444444445
2015,8,3,7,0,24.855555555555554
2015,8,3,8,0,26.03888888888889
2015,8,3,9,0,27.600000000000005
2015,8,3,10,0,28.86111111111111
2015,8,3,11,0,28.883333333333333
2015,8,3,12,0,30.67777777777778
2015,8,3,13,0,29.88333333333334
2015,8,3,14,0,30.944444444444443
2015,8,3,15,0,28.93333333333333
2015,8,3,16,0,27.861111111111114
2015,8,3,17,0,27.24444444444445
2015,8,3,18,0,26.13333333333334
2015,8,3,19,0,24.88333333333334
2015,8,3,20,0,24.283333333333328
2015,8,3,21,0,24.255555555555556
2015,8,29,22,5,20.533333333333328
2015,8,29,23,5,20.46666666666667
2015,8,30,0,6,19.516666666666666
2015,8,30,1,6,18.79444444444444
2015,8,30,2,6,18.772222222222226
2015,8,30,3,6,18.48333333333333
2015,8,30,4,6,17.733333333333334
2015,8,30,5,6,20.88888888888889
2015,8,30,6,6,24.63888888888889
2015,8,30,7,6,27.15555555555555
2015,8,30,8,6,28.938888888888894
2015,8,30,9,6,31.15555555555555
2015,8,30,10,6,32.800000000000004
2015,8,30,11,6,33.888888888888886
2015,8,30,12,6,34.922222222222224
2015,8,30,13,6,35.0
2015,8,30,14,6,35.0
2015,8,30,15,6,34.138888888888886
2015,8,30,16,6,32.84444444444445
2015,8,30,17,6,29.97777777777777
2015,8,30,18,6,25.616666666666667
2015,8,30,19,6,22.366666666666667
2015,8,30,20,6,21.16111111111111
2015,8,30,21,6,22.23333333333333
2015,8,30,22,6,21.55555555555556
2015,8,30,23,6,19.516666666666666
2015,8,31,0,0,19.73333333333333
2015,8,31,1,0,18.35555555555556
2015,8,31,2,0,18.772222222222226
2015,8,31,3,0,19.88333333333334
2015,8,31,4,0,19.75
2015,8,31,5,0,22.0
2015,8,31,6,0,24.450000000000003
2015,8,31,7,0,27.11111111111111
2015,8,31,8,0,28.872222222222224
2015,8,31,9,0,31.022222222222226
2015,8,31,10,0,32.733333333333334
2015,8,31,11,0,33.86666666666666
2015,8,31,12,0,35.02777777777778
2015,8,31,13,0,35.050000000000004
2015,8,31,14,0,35.0
2015,8,31,15,0,35.06666666666667
2015,8,31,16,0,32.800000000000004
2015,8,31,17,0,28.96111111111111
2015,8,31,18,0,26.36111111111111
2015,8,31,19,0,22.85
2015,8,31,20,0,22.17777777777778
2015,8,31,21,0,21.04444444444444
2015,8,3,22,0,23.63888888888889
2015,8,3,23,0,22.56666666666667
2015,8,4,0,1,22.072222222222223
2015,8,4,1,1,20.944444444444443
2015,8,4,2,1,20.46111111111111
2015,8,4,3,1,20.48333333333333
2015,8,4,4,1,19.88333333333334
2015,8,4,5,1,21.04444444444444
2015,8,4,6,1,21.38888888888889
2015,8,4,7,1,22.47222222222222
2015,8,4,8,1,24.188888888888894
2015,8,4,9,1,26.3
2015,8,4,10,1,27.933333333333334
2015,8,4,11,1,30.0
2015,8,4,12,1,31.08333333333333
2015,8,4,13,1,31.15555555555555
2015,8,4,14,1,32.17222222222222
2015,8,4,15,1,32.099999999999994
2015,8,4,16,1,30.06666666666667
2015,8,4,17,1,28.95555555555556
2015,8,4,18,1,25.677777777777777
2015,8,4,19,1,23.96111111111111
2015,8,4,20,1,23.311111111111103
2015,8,4,21,1,22.45555555555556
2015,8,4,22,1,22.11111111111111
2015,8,4,23,1,21.53333333333333
2015,8,5,0,2,21.22777777777777
2015,8,5,1,2,20.444444444444443
2015,8,5,2,2,19.422222222222217
2015,8,5,3,2,19.577777777777776
2015,8,5,4,2,19.91111111111111
2015,8,5,5,2,22.62222222222222
2015,8,5,6,2,24.95
2015,8,5,7,2,27.75555555555555
2015,8,5,8,2,29.95
2015,8,5,9,2,31.022222222222226
2015,8,5,10,2,32.2
2015,8,5,11,2,32.75555555555555
2015,8,5,12,2,32.76111111111111
2015,8,5,13,2,33.638888888888886
2015,8,5,14,2,33.638888888888886
2015,8,5,15,2,31.18333333333333
2015,8,5,16,2,28.944444444444443
2015,8,5,17,2,27.28333333333333
2015,8,5,18,2,25.372222222222224
2015,8,5,19,2,23.883333333333333
2015,8,5,20,2,22.70555555555556
2015,8,5,21,2,21.861111111111107
2015,8,5,22,2,20.55555555555556
2015,8,5,23,2,20.02777777777778
2015,8,6,0,3,19.311111111111117
2015,8,6,1,3,18.89444444444445
2015,8,6,2,3,18.84444444444445
2015,8,6,3,3,19.938888888888886
2015,8,6,4,3,18.89444444444445
2015,8,6,5,3,22.577777777777776
2015,8,6,6,3,24.694444444444443
2015,8,6,7,3,27.17777777777778
2015,8,6,8,3,28.88888888888889
2015,8,6,9,3,31.072222222222223
2015,8,6,10,3,32.12222222222222
2015,8,6,11,3,32.75
2015,8,6,12,3,33.788888888888884
2015,8,6,13,3,33.861111111111114
2015,8,6,14,3,33.90555555555555
2015,8,6,15,3,33.63333333333334
2015,8,6,16,3,32.37777777777777
2015,8,6,17,3,27.788888888888884
2015,8,6,18,3,26.272222222222226
2015,8,6,19,3,22.89444444444444
2015,8,6,20,3,22.24444444444445
2015,8,6,21,3,21.444444444444443
2015,8,6,22,3,21.64444444444444
2015,8,6,23,3,21.52777777777778
2015,8,7,0,4,20.65
2015,8,7,1,4,18.98333333333333
2015,8,7,2,4,19.377777777777776
2015,8,7,3,4,18.111111111111107
2015,8,7,4,4,17.872222222222224
2015,8,7,5,4,22.09444444444444
2015,8,7,6,4,25.65
2015,8,7,7,4,27.24444444444445
2015,8,7,8,4,28.911111111111115
2015,8,7,9,4,30.944444444444443
2015,8,7,10,4,32.19444444444444
2015,8,7,11,4,33.81666666666667
2015,8,7,12,4,33.75555555555556
2015,8,7,13,4,34.88333333333334
2015,8,7,14,4,34.92777777777778
2015,8,7,15,4,33.82222222222222
2015,8,7,16,4,33.644444444444446
2015,8,7,17,4,32.04444444444445
2015,8,7,18,4,28.916666666666668
2015,8,7,19,4,27.016666666666666
2015,8,7,20,4,24.86111111111111
2015,8,7,21,4,23.127777777777776
2015,8,7,22,4,22.73333333333333
2015,8,7,23,4,20.672222222222217
2015,8,8,0,5,21.20555555555556
2015,8,8,1,5,20.99444444444445
2015,8,8,2,5,21.022222222222226
2015,8,8,3,5,20.016666666666666
2015,8,8,4,5,21.950000000000003
2015,8,8,5,5,22.600000000000005
2015,8,8,6,5,25.78888888888889
2015,8,8,7,5,27.75555555555555
2015,8,8,8,5,31.11111111111111
2015,8,8,9,5,32.65
2015,8,8,10,5,33.861111111111114
2015,8,8,11,5,34.97222222222222
2015,8,8,12,5,35.67222222222222
2015,8,8,13,5,35.022222222222226
2015,8,8,14,5,34.92777777777778
2015,8,8,15,5,34.794444444444444
2015,8,8,16,5,33.86666666666666
2015,8,8,17,5,32.71111111111111
2015,8,8,18,5,29.05555555555556
2015,8,8,19,5,25.00555555555556
2015,8,8,20,5,24.311111111111117
2015,8,8,21,5,24.922222222222224
2015,8,8,22,5,23.133333333333333
2015,8,8,23,5,22.116666666666667
2015,8,9,0,6,22.64444444444445
2015,8,9,1,6,21.48888888888889
2015,8,9,2,6,19.88888888888889
2015,8,9,3,6,18.66111111111111
2015,8,9,4,6,18.87777777777778
2015,8,9,5,6,22.072222222222223
2015,8,9,6,6,24.95
2015,8,9,7,6,27.272222222222226
2015,8,9,8,6,29.97777777777777
2015,8,9,9,6,31.061111111111103
2015,8,9,10,6,32.2
2015,8,9,11,6,32.75555555555555
2015,8,9,12,6,33.6
2015,8,9,13,6,33.861111111111114
2015,8,9,14,6,32.84444444444445
2015,8,9,15,6,33.733333333333334
2015,8,9,16,6,32.77777777777778
2015,8,9,17,6,29.922222222222224
2015,8,9,18,6,26.605555555555554
2015,8,9,19,6,22.82777777777778
2015,8,9,20,6,22.10555555555556
2015,8,9,21,6,20.500000000000004
2015,11,30,23,0,6.694444444444443
2015,12,1,0,1,7.105555555555555
2015,12,1,1,1,6.605555555555556
2015,12,1,2,1,6.138888888888888
2015,12,1,3,1,5.772222222222222
2015,12,1,4,1,6.227777777777778
2015,12,1,5,1,6.227777777777778
2015,12,1,6,1,7.161111111111111
2015,12,1,7,1,7.872222222222224
2015,12,1,8,1,8.961111111111112
2015,12,1,9,1,9.849999999999998
2015,12,1,10,1,12.266666666666666
2015,12,1,11,1,12.266666666666666
2015,12,1,12,1,13.444444444444446
2015,12,1,13,1,12.8
2015,12,1,14,1,12.772222222222224
2015,12,1,15,1,11.944444444444445
2015,12,1,16,1,10.111111111111112
2015,12,1,17,1,10.066666666666666
2015,12,1,18,1,9.972222222222223
2015,12,1,19,1,8.866666666666667
2015,12,1,20,1,8.816666666666666
2015,12,1,21,1,8.88888888888889
2015,12,1,22,1,8.28888888888889
2015,12,9,23,2,4.377777777777779
2015,12,10,0,3,3.872222222222222
2015,12,10,1,3,3.866666666666667
2015,12,10,2,3,3.866666666666667
2015,12,10,3,3,3.861111111111113
2015,12,10,4,3,3.838888888888887
2015,12,10,5,3,3.838888888888887
2015,12,10,6,3,3.85
2015,12,10,7,3,3.888888888888889
2015,12,10,8,3,3.888888888888889
2015,12,10,9,3,4.9
2015,12,10,10,3,5.072222222222224
2015,12,10,11,3,5.072222222222224
2015,12,10,12,3,5.127777777777776
2015,12,10,13,3,6.133333333333333
2015,12,10,14,3,5.094444444444445
2015,12,10,15,3,5.127777777777776
2015,12,10,16,3,5.072222222222224
2015,12,10,17,3,5.022222222222222
2015,12,10,18,3,4.961111111111111
2015,12,10,19,3,4.905555555555555
2015,12,10,20,3,4.883333333333333
2015,12,10,21,3,4.33888888888889
2015,12,10,22,3,4.200000000000001
2015,12,10,23,3,4.222222222222223
2015,12,11,0,4,3.75
2015,12,11,1,4,3.1555555555555554
2015,12,11,2,4,3.1611111111111097
2015,12,11,3,4,2.7333333333333343
2015,12,11,4,4,2.1611111111111114
2015,12,11,5,4,2.694444444444445
2015,12,11,6,4,2.4000000000000004
2015,12,11,7,4,2.738888888888889
2015,12,11,8,4,3.85
2015,12,11,9,4,4.961111111111111
2015,12,11,10,4,7.155555555555556
2015,12,11,11,4,7.222222222222222
2015,12,11,12,4,7.127777777777776
2015,12,11,13,4,7.222222222222222
2015,12,11,14,4,6.183333333333335
2015,12,11,15,4,4.27777777777778
2015,12,11,16,4,2.894444444444445
2015,12,11,17,4,2.2277777777777765
2015,12,11,18,4,1.1666666666666674
2015,12,11,19,4,0.0777777777777781
2015,12,11,20,4,0.0111111111111128
2015,12,11,21,4,-0.3499999999999994
2015,12,11,22,4,-1.0111111111111113
2015,12,11,23,4,-1.5888888888888886
2015,12,12,0,5,-0.9722222222222222
2015,12,12,1,5,-1.5666666666666669
2015,12,12,2,5,-1.5888888888888886
2015,12,12,3,5,-1.094444444444444
2015,12,12,4,5,-1.1555555555555546
2015,12,12,5,5,-1.1333333333333329
2015,12,12,6,5,-1.183333333333333
2015,12,12,7,5,-1.1333333333333329
2015,12,12,8,5,-1.0611111111111111
2015,12,12,9,5,-0.8333333333333334
2015,12,12,10,5,-0.3888888888888885
2015,12,12,11,5,0.2111111111111125
2015,12,12,12,5,0.4555555555555557
2015,12,12,13,5,1.3222222222222235
2015,12,12,14,5,1.3222222222222235
2015,12,12,15,5,0.4999999999999992
2015,12,12,16,5,0.2388888888888887
2015,12,12,17,5,0.1888888888888907
2015,12,12,18,5,0.2500000000000015
2015,12,12,19,5,0.1444444444444433
2015,12,12,20,5,-0.3611111111111103
2015,12,12,21,5,-0.3166666666666668
2015,12,12,22,5,-0.4333333333333339
2015,12,12,23,5,-0.4555555555555557
2015,12,13,0,6,-0.4999999999999992
2015,12,13,1,6,-0.6222222222222228
2015,12,13,2,6,-0.6222222222222228
2015,12,13,3,6,-1.1000000000000003
2015,12,13,4,6,-1.183333333333333
2015,12,13,5,6,-2.2222222222222223
2015,12,13,6,6,-1.1555555555555546
2015,12,13,7,6,-1.183333333333333
2015,12,13,8,6,-1.2055555555555566
2015,12,13,9,6,-1.0166666666666655
2015,12,13,10,6,-1.1111111111111112
2015,12,13,11,6,-0.0222222222222217
2015,12,13,12,6,0.1166666666666671
2015,12,13,13,6,1.0666666666666675
2015,12,13,14,6,1.0388888888888874
2015,12,13,15,6,0.9500000000000004
2015,12,13,16,6,1.0388888888888874
2015,12,13,17,6,0.0222222222222217
2015,12,13,18,6,1.0277777777777786
2015,12,13,19,6,1.0388888888888874
2015,12,13,20,6,0.5111111111111121
2015,12,13,21,6,0.4333333333333339
2015,12,13,22,6,0.4666666666666685
2015,12,13,23,6,-0.0944444444444453
2015,12,14,0,0,-0.6111111111111119
2015,12,14,1,0,-1.1555555555555546
2015,12,14,2,0,-1.7333333333333338
2015,12,14,3,0,-1.2277777777777783
2015,12,14,4,0,-1.3222222222222215
2015,12,14,5,0,-1.2944444444444434
2015,12,14,6,0,-0.3611111111111103
2015,12,14,7,0,-0.2499999999999996
2015,12,14,8,0,-0.1833333333333323
2015,12,14,9,0,0.8722222222222223
2015,12,14,10,0,1.15
2015,12,14,11,0,2.194444444444446
2015,12,14,12,0,2.1000000000000005
2015,12,14,13,0,2.2222222222222223
2015,12,14,14,0,2.155555555555557
2015,12,14,15,0,2.0944444444444463
2015,12,14,16,0,2.105555555555555
2015,12,14,17,0,2.083333333333333
2015,12,14,18,0,1.9944444444444465
2015,12,14,19,0,2.105555555555555
2015,12,14,20,0,1.5499999999999996
2015,12,14,21,0,0.9722222222222222
2015,12,14,22,0,0.9722222222222222
2015,12,14,23,0,0.4611111111111101
2015,12,15,0,1,0.4444444444444428
2015,12,15,1,1,0.4388888888888884
2015,12,15,2,1,-0.5777777777777773
2015,12,15,3,1,-0.5277777777777773
2015,12,15,4,1,-1.0888888888888897
2015,12,15,5,1,-1.0888888888888897
2015,12,15,6,1,-0.9777777777777786
2015,12,15,7,1,-1.0888888888888897
2015,12,15,8,1,-1.0888888888888897
2015,12,15,9,1,-0.0444444444444434
2015,12,15,10,1,-0.0722222222222216
2015,12,15,11,1,1.0166666666666655
2015,12,15,12,1,0.9666666666666678
2015,12,15,13,1,1.0166666666666655
2015,12,15,14,1,1.0666666666666675
2015,12,15,15,1,0.1722222222222235
2015,12,15,16,1,0.0500000000000019
2015,12,15,17,1,0.0500000000000019
2015,12,15,18,1,0.1388888888888889
2015,12,15,19,1,0.0722222222222236
2015,12,15,20,1,0.0722222222222236
2015,12,15,21,1,0.1722222222222235
2015,12,15,22,1,0.5777777777777773
2015,12,15,23,1,0.0722222222222236
2015,12,16,0,2,0.5944444444444446
2015,12,16,1,2,0.5999999999999991
2015,12,16,2,2,0.5999999999999991
2015,12,16,3,2,1.0999999999999983
2015,12,16,4,2,1.1333333333333329
2015,12,16,5,2,1.1333333333333329
2015,12,16,6,2,2.049999999999999
2015,12,16,7,2,2.1499999999999986
2015,12,16,8,2,2.1722222222222203
2015,12,16,9,2,2.155555555555557
2015,12,16,10,2,2.2222222222222223
2015,12,16,11,2,2.2222222222222223
2015,12,16,12,2,2.194444444444446
2015,12,16,13,2,2.2666666666666657
2015,12,16,14,2,2.2666666666666657
2015,12,16,15,2,2.194444444444446
2015,12,16,16,2,2.244444444444444
2015,12,16,17,2,1.1555555555555546
2015,12,16,18,2,1.1666666666666674
2015,12,16,19,2,1.1555555555555546
2015,12,16,20,2,0.6444444444444426
2015,12,16,21,2,0.7111111111111117
2015,12,16,22,2,0.6444444444444426
2015,12,16,23,2,0.6222222222222208
2015,12,17,0,3,0.5888888888888901
2015,12,17,1,3,0.5777777777777773
2015,12,17,2,3,0.5999999999999991
2015,12,17,3,3,0.6111111111111119
2015,12,17,4,3,0.1055555555555542
2015,12,17,5,3,0.0666666666666652
2015,12,17,6,3,0.1388888888888889
2015,12,17,7,3,0.0666666666666652
2015,12,17,8,3,0.0666666666666652
2015,12,17,9,3,0.166666666666665
2015,12,17,10,3,1.1333333333333329
2015,12,17,11,3,1.1333333333333329
2015,12,17,12,3,2.1611111111111114
2015,12,17,13,3,2.1499999999999986
2015,12,17,14,3,2.1499999999999986
2015,12,17,15,3,2.1111111111111094
2015,12,17,16,3,2.1499999999999986
2015,12,17,17,3,2.1499999999999986
2015,12,17,18,3,2.194444444444446
2015,12,17,19,3,2.1499999999999986
2015,12,17,20,3,1.6222222222222231
2015,12,17,21,3,1.594444444444443
2015,12,17,22,3,1.6222222222222231
2015,12,17,23,3,1.6222222222222231
2015,12,18,0,4,1.594444444444443
2015,12,18,1,4,1.6222222222222231
2015,12,18,2,4,1.6000000000000014
2015,12,18,3,4,1.477777777777776
2015,12,18,4,4,1.0888888888888897
2015,12,18,5,4,1.0888888888888897
2015,12,18,6,4,1.0777777777777766
2015,12,18,7,4,1.0888888888888897
2015,12,18,8,4,2.177777777777779
2015,12,18,9,4,2.555555555555556
2015,12,18,10,4,2.7333333333333343
2015,12,18,11,4,2.755555555555556
2015,12,18,12,4,3.722222222222224
2015,12,18,13,4,3.844444444444445
2015,12,18,14,4,3.844444444444445
2015,12,18,15,4,3.316666666666666
2015,12,18,16,4,2.76111111111111
2015,12,18,17,4,2.738888888888889
2015,12,18,18,4,2.822222222222221
2015,12,18,19,4,2.177777777777779
2015,12,18,20,4,1.7166666666666686
2015,12,18,21,4,1.7666666666666666
2015,12,18,22,4,1.6722222222222212
2015,12,18,23,4,1.6722222222222212
2015,12,19,0,5,2.188888888888888
2015,12,19,1,5,2.2000000000000006
2015,12,19,2,5,2.7333333333333343
2015,12,19,3,5,2.738888888888889
2015,12,19,4,5,2.7333333333333343
2015,12,19,5,5,2.755555555555556
2015,12,19,6,5,2.76111111111111
2015,12,19,7,5,2.755555555555556
2015,12,19,8,5,2.7777777777777777
2015,12,19,9,5,3.7944444444444434
2015,12,19,10,5,3.866666666666667
2015,12,19,11,5,4.905555555555555
2015,12,19,12,5,4.955555555555557
2015,12,19,13,5,4.927777777777776
2015,12,19,14,5,4.927777777777776
2015,12,19,15,5,4.0388888888888905
2015,12,19,16,5,3.911111111111111
2015,12,19,17,5,3.888888888888889
2015,12,19,18,5,3.966666666666667
2015,12,19,19,5,3.888888888888889
2015,12,19,20,5,3.888888888888889
2015,12,19,21,5,3.966666666666667
2015,12,19,22,5,3.888888888888889
2015,12,1,23,1,8.28888888888889
2015,12,2,0,2,8.238888888888887
2015,12,2,1,2,7.755555555555556
2015,12,2,2,2,7.633333333333335
2015,12,2,3,2,7.127777777777776
2015,12,2,4,2,7.105555555555555
2015,12,2,5,2,7.127777777777776
2015,12,2,6,2,7.044444444444444
2015,12,2,7,2,6.0888888888888895
2015,12,2,8,2,6.111111111111111
2015,12,2,9,2,7.200000000000001
2015,12,2,10,2,7.244444444444444
2015,12,2,11,2,7.799999999999999
2015,12,2,12,2,7.899999999999999
2015,12,2,13,2,7.933333333333334
2015,12,2,14,2,9.02777777777778
2015,12,2,15,2,8.050000000000002
2015,12,2,16,2,7.85
2015,12,2,17,2,8.75
2015,12,2,18,2,7.061111111111112
2015,12,2,19,2,5.027777777777776
2015,12,2,20,2,5.538888888888888
2015,12,2,21,2,4.261111111111112
2015,12,2,22,2,4.333333333333332
2015,12,19,23,5,3.816666666666665
2015,12,20,0,6,3.827777777777778
2015,12,20,1,6,3.816666666666665
2015,12,20,2,6,3.816666666666665
2015,12,20,3,6,3.85
2015,12,20,4,6,3.838888888888887
2015,12,20,5,6,3.838888888888887
2015,12,20,6,6,3.816666666666665
2015,12,20,7,6,3.838888888888887
2015,12,20,8,6,3.888888888888889
2015,12,20,9,6,4.777777777777779
2015,12,20,10,6,4.905555555555555
2015,12,20,11,6,4.905555555555555
2015,12,20,12,6,4.744444444444444
2015,12,20,13,6,3.888888888888889
2015,12,20,14,6,3.888888888888889
2015,12,20,15,6,2.9166666666666665
2015,12,20,16,6,2.8500000000000014
2015,12,20,17,6,2.338888888888889
2015,12,20,18,6,2.383333333333333
2015,12,20,19,6,2.244444444444444
2015,12,20,20,6,2.244444444444444
2015,12,20,21,6,2.272222222222224
2015,12,20,22,6,2.2222222222222223
2015,12,20,23,6,1.71111111111111
2015,12,21,0,0,1.7555555555555538
2015,12,21,1,0,1.71111111111111
2015,12,21,2,0,1.71111111111111
2015,12,21,3,0,1.71111111111111
2015,12,21,4,0,1.1555555555555546
2015,12,21,5,0,1.1555555555555546
2015,12,21,6,0,2.261111111111111
2015,12,21,7,0,2.1499999999999986
2015,12,21,8,0,2.683333333333332
2015,12,21,9,0,2.805555555555554
2015,12,21,10,0,2.7777777777777777
2015,12,21,11,0,3.816666666666665
2015,12,21,12,0,3.7166666666666655
2015,12,21,13,0,3.888888888888889
2015,12,21,14,0,3.888888888888889
2015,12,21,15,0,3.738888888888887
2015,12,21,16,0,2.7999999999999994
2015,12,21,17,0,2.7999999999999994
2015,12,21,18,0,2.838888888888889
2015,12,21,19,0,2.82777777777778
2015,12,21,20,0,3.333333333333333
2015,12,21,21,0,3.205555555555557
2015,12,21,22,0,3.311111111111112
2015,12,21,23,0,3.2888888888888896
2015,12,22,0,1,2.6611111111111105
2015,12,22,1,1,2.716666666666667
2015,12,22,2,1,2.666666666666665
2015,12,22,3,1,1.633333333333332
2015,12,22,4,1,1.988888888888888
2015,12,22,5,1,2.066666666666666
2015,12,22,6,1,0.8944444444444442
2015,12,22,7,1,1.022222222222224
2015,12,22,8,1,1.0666666666666675
2015,12,22,9,1,2.1611111111111114
2015,12,22,10,1,2.933333333333334
2015,12,22,11,1,3.122222222222221
2015,12,22,12,1,4.938888888888889
2015,12,22,13,1,6.405555555555556
2015,12,22,14,1,6.455555555555554
2015,12,22,15,1,5.666666666666668
2015,12,22,16,1,4.094444444444443
2015,12,22,17,1,2.9888888888888903
2015,12,22,18,1,3.1055555555555574
2015,12,22,19,1,2.344444444444444
2015,12,22,20,1,3.455555555555555
2015,12,22,21,1,1.6222222222222231
2015,12,22,22,1,2.7111111111111126
2015,12,22,23,1,0.5999999999999991
2015,12,23,0,2,1.2277777777777783
2015,12,23,1,2,1.6000000000000014
2015,12,23,2,2,0.5333333333333338
2015,12,23,3,2,0.6111111111111119
2015,12,23,4,2,1.0888888888888897
2015,12,23,5,2,1.0833333333333348
2015,12,23,6,2,1.033333333333333
2015,12,23,7,2,1.0888888888888897
2015,12,23,8,2,3.733333333333333
2015,12,23,9,2,5.877777777777776
2015,12,23,10,2,7.266666666666666
2015,12,23,11,2,10.094444444444443
2015,12,23,12,2,11.27222222222222
2015,12,23,13,2,12.194444444444446
2015,12,23,14,2,12.1
2015,12,23,15,2,8.166666666666668
2015,12,23,16,2,6.011111111111111
2015,12,23,17,2,4.811111111111109
2015,12,23,18,2,3.994444444444443
2015,12,23,19,2,3.561111111111109
2015,12,23,20,2,2.9888888888888903
2015,12,23,21,2,1.311111111111111
2015,12,23,22,2,-0.0944444444444453
2015,12,23,23,2,-0.6222222222222228
2015,12,24,0,3,0.2777777777777778
2015,12,24,1,3,0.4500000000000013
2015,12,24,2,3,-0.5722222222222229
2015,12,24,3,3,0.0055555555555544
2015,12,24,4,3,-1.033333333333333
2015,12,24,5,3,-0.9888888888888896
2015,12,24,6,3,-0.8500000000000006
2015,12,24,7,3,0.166666666666665
2015,12,24,8,3,0.2277777777777758
2015,12,24,9,3,0.3555555555555558
2015,12,24,10,3,1.3833333333333344
2015,12,24,11,3,1.3000000000000018
2015,12,24,12,3,2.411111111111113
2015,12,24,13,3,2.338888888888889
2015,12,24,14,3,2.316666666666668
2015,12,24,15,3,2.3944444444444457
2015,12,24,16,3,2.272222222222224
2015,12,24,17,3,2.272222222222224
2015,12,24,18,3,2.311111111111109
2015,12,24,19,3,2.2499999999999982
2015,12,24,20,3,2.2000000000000006
2015,12,24,21,3,2.1722222222222203
2015,12,24,22,3,1.6944444444444429
2015,12,24,23,3,1.6944444444444429
2015,12,25,0,4,1.8833333333333335
2015,12,25,1,4,2.2222222222222223
2015,12,25,2,4,2.244444444444444
2015,12,25,3,4,2.2888888888888874
2015,12,25,4,4,2.2222222222222223
2015,12,25,5,4,2.2222222222222223
2015,12,25,6,4,2.2888888888888874
2015,12,25,7,4,2.2222222222222223
2015,12,25,8,4,2.294444444444446
2015,12,25,9,4,2.7999999999999994
2015,12,25,10,4,2.82777777777778
2015,12,25,11,4,2.82777777777778
2015,12,25,12,4,3.788888888888889
2015,12,25,13,4,3.888888888888889
2015,12,25,14,4,3.888888888888889
2015,12,25,15,4,2.938888888888888
2015,12,25,16,4,2.8500000000000014
2015,12,25,17,4,2.8500000000000014
2015,12,25,18,4,2.9166666666666665
2015,12,25,19,4,2.7999999999999994
2015,12,25,20,4,2.7999999999999994
2015,12,25,21,4,2.794444444444445
2015,12,25,22,4,2.755555555555556
2015,12,25,23,4,2.2000000000000006
2015,12,26,0,5,1.7666666666666666
2015,12,26,1,5,1.6444444444444448
2015,12,26,2,5,1.6222222222222231
2015,12,26,3,5,1.6111111111111105
2015,12,26,4,5,1.0888888888888897
2015,12,26,5,5,1.0888888888888897
2015,12,26,6,5,1.0444444444444458
2015,12,26,7,5,1.0666666666666675
2015,12,26,8,5,1.0666666666666675
2015,12,26,9,5,2.077777777777779
2015,12,26,10,5,2.177777777777779
2015,12,26,11,5,2.755555555555556
2015,12,26,12,5,3.811111111111111
2015,12,26,13,5,3.888888888888889
2015,12,26,14,5,3.888888888888889
2015,12,26,15,5,3.85
2015,12,26,16,5,3.816666666666665
2015,12,26,17,5,3.777777777777776
2015,12,26,18,5,2.805555555555554
2015,12,26,19,5,2.7333333333333343
2015,12,26,20,5,2.2000000000000006
2015,12,26,21,5,1.6666666666666667
